track.name,Album_Artist1,Album_Artist2,Album_Artist3,track.duration_ms,track.explicit,track.id,track.popularity,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Track_Artist1,Track_Artist2,Track_Artist3,Track_Artist4,Track_Artist5,Track_Artist6,Track_Artist7,Track_Artist8
Bae City Rollaz,Yung Bae,NA,NA,220975,TRUE,0n4bhnGYIoVlEGGbuogyOF,0,0jZiFgVAR8e8PMy5gMCOOl,Bae,2014-07-18,day,0.661,0.967,6,-3.664,0,0.562,0.00508,0.00175,0.158,0.164,126.148,4,Yung Bae,Natvnomvzik,NA,NA,NA,NA,NA,NA
マシュ・ケ・ナダ,Saori Yuki,Pink Martini,NA,157040,FALSE,37k5Fz1L65ypPdLOnO2EWr,31,6LZThk8whGumHJh2tixwdV,1969,2011-10-07,day,0.531,0.563,2,-8.204,1,0.0385,0.773,7.43e-4,0.161,0.669,89.09,4,Pink Martini,Saori Yuki,NA,NA,NA,NA,NA,NA
Kitto Atui Kuchibiru/Remain,Wink,NA,NA,279600,FALSE,6hBhLsA2Lo11zOQIjE1u2o,0,7CNsHFcylHxKekU4C1CNsU,Wink MEMORIES 1988-1996,1996-03-25,day,0.676,0.777,1,-8.739,0,0.0317,0.236,1.18e-5,0.24,0.481,117.922,4,Wink,NA,NA,NA,NA,NA,NA,NA
Cherry,Rina Sawayama,Ryan Hemsworth,NA,205224,FALSE,0Vb6wI9iOI7rpNlZJVGY7q,0,0CcaNyvS32oJPSEkrPdjeV,Cherry (Ryan Hemsworth Remix),2018-10-10,day,0.564,0.79,3,-3.689,1,0.0627,0.0173,1.43e-6,0.342,0.662,102.043,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
Havana (feat. Young Thug),Camila Cabello,NA,NA,217306,FALSE,1rfofaqEpACxVEHIZBJe6W,80,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,day,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-5,0.132,0.394,104.988,4,Camila Cabello,Young Thug,NA,NA,NA,NA,NA,NA
The Red Shoes,IU,NA,NA,254275,FALSE,3atsk5EWI5fNxLMIJnfYfJ,46,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.635,0.923,6,-2.132,1,0.209,0.487,0,0.0889,0.39,118.076,4,IU,NA,NA,NA,NA,NA,NA,NA
Modern Times,IU,NA,NA,205583,FALSE,38Dwg8OrUClCZl2wzUKrmi,43,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.49,0.796,10,-3.351,1,0.0835,0.609,0,0.172,0.661,199.949,4,IU,NA,NA,NA,NA,NA,NA,NA
Havana,IU,NA,NA,249129,FALSE,5tW1WVLeSj61qexZmyb1il,41,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.54,0.637,1,-5.963,1,0.0342,0.706,0,0.116,0.552,114.531,4,IU,NA,NA,NA,NA,NA,NA,NA
A Gloomy Clock (feat.Jong-hyun of SHINee),IU,NA,NA,168150,FALSE,5mqINYGiOhoHXdc5nCeR4d,45,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.863,0.229,3,-8.184,1,0.0544,0.369,0,0.104,0.498,118.023,4,IU,NA,NA,NA,NA,NA,NA,NA
Wait,IU,NA,NA,150961,FALSE,1yARaM7hPx3hQub4wIBY15,25,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.826,0.921,0,-6.954,0,0.0461,0.0987,0.0476,0.0504,0.945,134.963,4,IU,NA,NA,NA,NA,NA,NA,NA
Ordinary Superstar,Rina Sawayama,NA,NA,227037,FALSE,1yNdbMd4ucR9V6UfdVHJd7,0,0Kju1j2r9e6LG3HJ4ldvAW,RINA,2017-10-27,day,0.589,0.854,1,-4.131,1,0.0321,0.0134,0,0.194,0.49,110.027,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
Take Me as I Am,Rina Sawayama,NA,NA,205573,TRUE,19kHfVssE0bhCAtRSPqWP2,0,0Kju1j2r9e6LG3HJ4ldvAW,RINA,2017-10-27,day,0.653,0.845,5,-4.447,0,0.0458,0.166,1.5e-6,0.143,0.63,113.017,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
10-20-40,Rina Sawayama,NA,NA,195472,FALSE,3rq5nDt1KD6V2rE52s7gxt,0,0Kju1j2r9e6LG3HJ4ldvAW,RINA,2017-10-27,day,0.573,0.901,5,-4.084,0,0.0334,0.0458,0,0.168,0.673,98.011,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
Time Out - Interlude,Rina Sawayama,NA,NA,60321,FALSE,5WpLfhGebLyJOSM4xkW6qP,0,0Kju1j2r9e6LG3HJ4ldvAW,RINA,2017-10-27,day,0.582,0.77,7,-5.757,0,0.0582,0.00465,3.82e-6,0.345,0.961,144.873,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
Cyber Stockholm Syndrome,Rina Sawayama,NA,NA,221880,TRUE,7bgwME1OmdDy9iUwYYwzts,0,0Kju1j2r9e6LG3HJ4ldvAW,RINA,2017-10-27,day,0.527,0.672,0,-5.642,0,0.0509,0.41,0,0.341,0.259,139.007,4,Rina Sawayama,NA,NA,NA,NA,NA,NA,NA
Black Out,IU,NA,NA,227700,FALSE,1sUOFqmIU38dQCA13aVKBL,47,5V8n6fqyAPxvFTibPhQVcp,Palette,2017-04-21,day,0.684,0.801,8,-4.063,1,0.0651,0.166,2.37e-6,0.0243,0.778,98.042,4,IU,NA,NA,NA,NA,NA,NA,NA
American Psycho II,D12,NA,NA,224240,TRUE,0Qr9Dl5b43RAZuXTSqzBzu,57,61EgDesQnFVyYf2UneM9PQ,D-12 World,2004-01-01,day,0.646,0.83,6,-4.456,0,0.32,0.403,0,0.138,0.71,93.364,4,D12,B-Real,NA,NA,NA,NA,NA,NA
My Band,D12,NA,NA,298773,TRUE,4XHQyvbrBsQaaBUW1VvmsL,69,61EgDesQnFVyYf2UneM9PQ,D-12 World,2004-01-01,day,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-6,0.116,0.844,120.014,4,D12,NA,NA,NA,NA,NA,NA,NA
Everybody has secrets (feat.GAIN of Brown Eyed Girls),IU,NA,NA,229433,FALSE,77G9qV8GyL4tX1KQCBWV7d,30,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.681,0.714,8,-4.823,0,0.0352,0.233,1.93e-5,0.0549,0.645,95.987,4,IU,NA,NA,NA,NA,NA,NA,NA
Glasses,IU,NA,NA,196556,FALSE,4ogMtogPGtC1VwKRNiHymx,45,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,2015-10-23,day,0.578,0.462,11,-4.997,0,0.043,0.185,0,0.233,0.608,114.999,4,IU,NA,NA,NA,NA,NA,NA,NA
Red Queen,IU,NA,NA,212518,FALSE,1dlKwoKIZkDPqFZJfR4PeV,45,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,2015-10-23,day,0.788,0.852,1,-2.473,1,0.125,0.0693,0,0.0992,0.857,90.988,4,IU,Zion.T,NA,NA,NA,NA,NA,NA
Obliviate,IU,NA,NA,190249,FALSE,2RENeWPEosqVewFaHSNnjT,41,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.482,0.625,8,-4.19,0,0.0329,0.671,0,0.213,0.541,173.907,4,IU,NA,NA,NA,NA,NA,NA,NA
Zezé,IU,NA,NA,190711,FALSE,1dwOTQnBuN8LeVX4jNwJXS,46,3rMvAe0zU0pJRnRa7Rfc1U,CHAT-SHIRE,2015-10-23,day,0.771,0.848,11,-1.682,1,0.108,0.27,0,0.0873,0.708,93.024,4,IU,NA,NA,NA,NA,NA,NA,NA
삐에로는 우릴 보고 웃지 (Pierrot-neun Uril bogo utji) : Pierrot laughs at us,IU,NA,NA,233639,FALSE,7rx1DA57CL4nGS3AnFGjgJ,43,460uGpon2JwPfRgDohV2bP,꽃갈피 [Kkot-Galpi] : A flower bookmark,2014-05-16,day,0.824,0.555,2,-6.334,0,0.0369,0.751,0,0.0583,0.644,106.015,4,IU,NA,NA,NA,NA,NA,NA,NA
Between the lips (50cm),IU,NA,NA,170788,FALSE,5K8D8VKWxLlS9irhfGlIEi,42,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,2013-10-08,day,0.474,0.4,4,-6.198,0,0.0388,0.44,0,0.215,0.452,143.686,3,IU,NA,NA,NA,NA,NA,NA,NA
moonchild,RM,NA,NA,205833,FALSE,5Zlo5ZYjrr6DwQw1kBi5bA,67,0XqAZHNx0xJDObehTI2587,mono.,2018-10-22,day,0.504,0.869,9,-5.576,0,0.213,0.0254,0,0.0659,0.19,157.992,4,RM,NA,NA,NA,NA,NA,NA,NA
VIORA,Reol,NA,NA,222840,FALSE,5eGKu7tJ56GQgBvDb8EZFv,37,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.607,0.76,5,-3.759,0,0.0482,0.00836,8.47e-5,0.139,0.637,75.024,4,Reol,NA,NA,NA,NA,NA,NA,NA
KEMURI - Retune [Vocal:RHYME],Mondo Grosso,NA,NA,244384,FALSE,1J9ywr2DwMD1pmtLrkTmgd,20,1Y6eOQ8RAduins6wNUFDqz,Attune / Detune,2018-03-21,day,0.876,0.454,6,-8.195,0,0.0612,0.11,0.0401,0.0658,0.389,99.014,4,Mondo Grosso,RHYME,NA,NA,NA,NA,NA,NA
American Boy,Estelle,NA,NA,284733,TRUE,22UDw8rSfLbUsaAGTXQ4Z8,77,5y4Ikuc4sLtNOpanoKKqwo,Shine,2008-03-28,day,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4,Estelle,Kanye West,NA,NA,NA,NA,NA,NA
Stronger,Kanye West,NA,NA,311866,TRUE,6C7RJEIUDqKkJRZVWdkfkH,0,3SZr5Pco2oqKFORCP3WNj9,Graduation,2007-09-11,day,0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98,4,Kanye West,NA,NA,NA,NA,NA,NA,NA
Don't Stop The Music,Rihanna,NA,NA,267080,FALSE,0ByMNEPAPpOR5H69DVrTNy,76,3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02,day,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-5,0.0535,0.542,122.668,4,Rihanna,NA,NA,NA,NA,NA,NA,NA
淋しい熱帯魚[Bonus Track] (Remastered 2013),Wink,NA,NA,269013,FALSE,6S12wSUpj4Gdjld8Rfu7zm,47,0TxSrEbKOfI3yR4Z5B900I,Twin Memories (Remastered 2013),1989-12-01,day,0.636,0.954,9,-6.125,0,0.0365,0.395,5.46e-4,0.043,0.958,121.914,4,Wink,NA,NA,NA,NA,NA,NA,NA
Phoenix,1986 Omega Tribe,NA,NA,290493,FALSE,7ISDHzm0wwyyYTA6oBahNC,37,2D0ZslksGmdeDPrMXzZ0XX,Crystal Night,1987-02-04,day,0.694,0.621,11,-13.987,0,0.0357,0.395,0.0163,0.0822,0.732,114.057,4,1986 Omega Tribe,NA,NA,NA,NA,NA,NA,NA
Ganja Smuggling,Eek-A-Mouse,NA,NA,228760,FALSE,5iynCtpEY7mx4ou54tHBPH,56,2fGzC6ZvAqmpBr8dprAQTT,Wa-Do-Dem,2007,year,0.78,0.427,5,-8.371,0,0.126,0.128,1.76e-5,0.0697,0.526,71.665,4,Eek-A-Mouse,NA,NA,NA,NA,NA,NA,NA
A Place With No Name,Michael Jackson,NA,NA,335146,FALSE,35SI5zFEhOeo4XDBMwS41S,56,7pomP86PUhoJpY3fsC0WDQ,XSCAPE,2014-05-09,day,0.538,0.698,11,-4.282,0,0.305,0.0103,3.45e-6,0.134,0.424,118.752,4,Michael Jackson,NA,NA,NA,NA,NA,NA,NA
Somebody's Watching Me - Single Version,Michael Jackson,NA,NA,237760,FALSE,6A4Jc8npNo79BOgsrPptLA,31,2X8UOIkZQdcz2Hi5Ynt2uk,Scream,2017-09-27,day,0.767,0.712,1,-4.128,0,0.0324,0.0409,8.08e-5,0.132,0.804,124.092,4,Rockwell,NA,NA,NA,NA,NA,NA,NA
Wanna Kiss,Psychemagik,NA,NA,270560,FALSE,5LXQeJX8ZGS7Q5ZZ3vtGF7,41,79SpX17JQa0BR3bOxo0gFI,Ritual Chants,2017-07-03,day,0.911,0.718,11,-5.93,0,0.0765,0.262,8.13e-4,0.104,0.902,107.124,4,Hitomi Tohyama,NA,NA,NA,NA,NA,NA,NA
Dark Fantasy,Kanye West,NA,NA,280786,TRUE,7yNK27ZTpHew0c55VvIJgm,66,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.599,0.587,5,-5.919,1,0.0423,0.274,0,0.167,0.373,87.998,4,Kanye West,NA,NA,NA,NA,NA,NA,NA
Gorgeous,Kanye West,NA,NA,357653,TRUE,23SZWX2IaDnxmhFsSLvkG2,67,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.598,0.713,6,-3.625,0,0.0326,0.0207,1.75e-4,0.431,0.118,91.964,4,Kanye West,Kid Cudi,Raekwon,NA,NA,NA,NA,NA
POWER,Kanye West,NA,NA,292093,TRUE,2gZUPNdnz5Y45eiGxpHGSc,77,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,4,Kanye West,NA,NA,NA,NA,NA,NA,NA
All Of The Lights,Kanye West,NA,NA,299613,TRUE,22L7bfCiAkJo5xGSQgmiIO,74,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-5,0.176,0.221,142.113,4,Kanye West,NA,NA,NA,NA,NA,NA,NA
Monster,Kanye West,NA,NA,378893,TRUE,1ZHYJ2Wwgxes4m8Ba88PeK,69,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,5,Kanye West,JAY-Z,Rick Ross,Nicki Minaj,Bon Iver,NA,NA,NA
So Appalled,Kanye West,NA,NA,397666,TRUE,6K07Ahf6V7CAQn0ikrOztl,59,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.64,0.754,1,-5.873,0,0.283,0.255,0,0.63,0.584,87.15,4,Kanye West,JAY-Z,Pusha T,CyHi The Prynce,Swizz Beatz,RZA,NA,NA
Devil In A New Dress,Kanye West,NA,NA,351946,TRUE,1UGD3lW3tDmgZfAVDh6w7r,70,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,4,Kanye West,Rick Ross,NA,NA,NA,NA,NA,NA
Hell Of A Life,Kanye West,NA,NA,327786,TRUE,3rCNmRonlHN1TXQLcG3dSk,59,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.449,0.813,8,-5.478,1,0.129,0.00142,1.72e-4,0.106,0.452,177.962,4,Kanye West,NA,NA,NA,NA,NA,NA,NA
Lost In The World,Kanye West,NA,NA,256586,TRUE,2Im64pIz6m0EJKdUe6eZ8r,61,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,2010-11-22,day,0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,4,Kanye West,Bon Iver,NA,NA,NA,NA,NA,NA
春はトワに目覚める - Ver.2,Mondo Grosso,NA,NA,410818,FALSE,2FavFnagG4fHny2f6GSyhr,28,3IhDlS0GsKJHNCcJA7xocM,何度でも新しく生まれる,2017-06-06,day,0.708,0.719,1,-8.874,1,0.0587,0.00645,0.0134,0.106,0.707,121.998,4,Mondo Grosso,UA,NA,NA,NA,NA,NA,NA
ラビリンス - Album Mix,Mondo Grosso,NA,NA,292865,FALSE,6AzSMF56Bce1YCaizQpzWH,35,3IhDlS0GsKJHNCcJA7xocM,何度でも新しく生まれる,2017-06-06,day,0.636,0.807,6,-6.775,1,0.0328,0.00698,0.00343,0.217,0.417,121.967,4,Mondo Grosso,Hikari Mitsushima,NA,NA,NA,NA,NA,NA
迷子のアストゥルナウタ,Mondo Grosso,NA,NA,230370,FALSE,09lXxnf4kXAVCTfsYZzW8k,20,3IhDlS0GsKJHNCcJA7xocM,何度でも新しく生まれる,2017-06-06,day,0.582,0.854,9,-6.157,0,0.0366,0.0138,0.0314,0.106,0.296,173.585,4,Mondo Grosso,INO hidefumi,NA,NA,NA,NA,NA,NA
惑星タントラ,Mondo Grosso,NA,NA,326308,FALSE,7gdgzCgsTgmYil11lt7BUw,38,3IhDlS0GsKJHNCcJA7xocM,何度でも新しく生まれる,2017-06-06,day,0.662,0.821,0,-6.239,1,0.0274,0.00195,0.0141,0.0986,0.28,128.022,4,Mondo Grosso,Asuka Saito,NA,NA,NA,NA,NA,NA
One Temperature - Vocal:Big-O,Mondo Grosso,NA,NA,304866,FALSE,1G8XlniaTubOkh5nk9kYtC,26,1Y6eOQ8RAduins6wNUFDqz,Attune / Detune,2018-03-21,day,0.755,0.789,11,-8.367,0,0.272,0.255,0,0.0971,0.483,99.949,4,Mondo Grosso,Big-O,NA,NA,NA,NA,NA,NA
惑星タントラ,Mondo Grosso,NA,NA,326519,FALSE,2nP2BLsArLiCdUPwjSOkuE,34,1Y6eOQ8RAduins6wNUFDqz,Attune / Detune,2018-03-21,day,0.65,0.783,4,-8.617,0,0.0313,0.00248,0.258,0.0877,0.329,127.993,4,YAKUSHIMARU Etsuko,NA,NA,NA,NA,NA,NA,NA
KEMURI,Mondo Grosso,NA,NA,243506,FALSE,7gJy9aVQJ7K8AOfG23tSJf,21,3IhDlS0GsKJHNCcJA7xocM,何度でも新しく生まれる,2017-06-06,day,0.847,0.473,11,-9.901,0,0.06,0.206,0.0969,0.0652,0.47,99.006,4,Mondo Grosso,ACO,NA,NA,NA,NA,NA,NA
偽りのシンパシー - Vocal:アイナ・ジ・エンド(BiSH),Mondo Grosso,NA,NA,288500,FALSE,6wrXS2Crw9qIEJcPyYZQa6,41,1Y6eOQ8RAduins6wNUFDqz,Attune / Detune,2018-03-21,day,0.728,0.52,5,-7.206,0,0.0371,0.0263,0,0.0865,0.217,124.929,4,Mondo Grosso,AiNA THE END,NA,NA,NA,NA,NA,NA
VIP KID,Reol,NA,NA,232426,FALSE,3gu7cBBiDQ8GzT2gDsE215,42,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.635,0.929,5,-2.61,0,0.0624,4.75e-4,0.00427,0.262,0.504,127.995,4,Reol,NA,NA,NA,NA,NA,NA,NA
ギミアブレスタッナウ,Reol,NA,NA,221986,FALSE,05GgDzto0aWkNJ5NJcdNxl,44,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.674,0.94,10,-2.393,1,0.122,0.0295,3.05e-5,0.274,0.852,127.991,4,Reol,NA,NA,NA,NA,NA,NA,NA
RE:,Reol,NA,NA,203240,FALSE,1NVwPClQWzPNFSl10DEGlT,40,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.68,0.929,1,-2.913,1,0.0662,7.22e-4,8.24e-5,0.111,0.747,140.01,4,Reol,NA,NA,NA,NA,NA,NA,NA
Lunatic,Reol,NA,NA,197786,FALSE,29e4olePA461RCLrLNh9h4,36,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.769,0.723,1,-3.382,1,0.0404,7.81e-4,0.0154,0.134,0.913,105.024,4,Reol,NA,NA,NA,NA,NA,NA,NA
神様になった日,Reol,NA,NA,245080,FALSE,7apgxRbih9txqqDGrqXiRn,37,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.715,0.948,11,-2.817,0,0.0595,0.0258,1.84e-4,0.0544,0.858,96.988,4,Reol,NA,NA,NA,NA,NA,NA,NA
DetaramE KiddinG,Reol,NA,NA,197213,FALSE,3jZAk59A3WahOfhYC4w07c,37,5MruJPW5X4cal6bpN7llrF,Σ,2016-10-19,day,0.706,0.839,5,-3.033,0,0.0444,8.59e-4,9.73e-5,0.126,0.962,146.045,4,Reol,NA,NA,NA,NA,NA,NA,NA
Music,Madonna,NA,NA,225813,FALSE,27cXevtj5VflsCUAZwr9eI,45,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.738,0.852,7,-6.13,1,0.0766,0.00153,0.0895,0.178,0.834,119.735,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Vogue,Madonna,NA,NA,316813,FALSE,27QvYgBk0CHOVHthWnkuWt,65,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,4,Madonna,NA,NA,NA,NA,NA,NA,NA
4 Minutes (feat. Justin Timberlake & Timbaland),Madonna,NA,NA,189693,FALSE,1oHClQEgDmmbcEx12Kc5nZ,67,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,4,Madonna,Justin Timberlake,Timbaland,NA,NA,NA,NA,NA
Everybody,Madonna,NA,NA,250960,FALSE,3OUdxaqm9EWiMPQrOtGFaF,35,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.869,0.842,9,-4.274,0,0.0397,0.015,1.14e-4,0.026,0.576,120.168,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Into the Groove,Madonna,NA,NA,285093,FALSE,2m0M7YqCy4lXfedh18qd8N,61,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Sorry,Madonna,NA,NA,238746,FALSE,6TrLJzbFF1ynWWBipAlf0g,38,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.6,0.852,0,-7.511,0,0.0325,0.00101,0.151,0.125,0.43,132.983,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Secret,Madonna,NA,NA,268413,FALSE,0yv6BYFfviMImtUPwzEXQp,37,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.769,0.703,1,-5.705,1,0.027,0.0581,2.23e-6,0.114,0.453,100.094,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Erotica,Madonna,NA,NA,270173,FALSE,1amRq1hFKK1vFCj2KNDfJV,35,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.63,0.821,11,-6.726,0,0.0467,6.32e-4,0.479,0.0963,0.271,102.022,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Justify My Love,Madonna,NA,NA,294266,FALSE,6BWRvw630R8z2vNMok6quI,49,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.705,0.821,1,-7.085,1,0.128,0.00244,0.684,0.0572,0.456,99.642,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Burning Up,Madonna,NA,NA,222880,FALSE,6aZQdGCkAWbts2znQLsA4L,39,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.83,0.827,9,-4.099,1,0.122,0.0424,1.93e-4,0.262,0.989,138.442,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Who's That Girl,Madonna,NA,NA,238773,FALSE,16cb7NuPz7j0BrQGXKo3zd,40,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.612,0.857,9,-6.464,0,0.0383,0.25,0.0883,0.0916,0.812,103.833,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Miles Away,Madonna,NA,NA,223413,FALSE,3YTXrxW9cTo2FhcbTs8pmM,37,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.753,0.705,0,-5.428,1,0.0368,0.0291,0,0.065,0.883,116.016,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Hollywood,Madonna,NA,NA,262413,FALSE,1exr6AnIR6eBkaWhqPoyUQ,34,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.644,0.581,11,-7.688,0,0.0337,0.0521,1.62e-4,0.0665,0.548,125.949,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Die Another Day,Madonna,NA,NA,276986,FALSE,4NvgRMckw4uzjNn2t7taPe,38,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,0.788,0.777,0,-6.213,0,0.0844,0.0681,0.00194,0.11,0.427,123.994,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Hung Up,Madonna,NA,NA,337733,FALSE,3850dYVgOFIXJh5U4BFEWH,72,1hg0pQJLE9dzfT1kgZtDPr,Confessions on a Dance Floor,2005-11-11,day,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4,Madonna,NA,NA,NA,NA,NA,NA,NA
Chase The Devil,Max Romeo,NA,NA,206306,FALSE,1XRW0FW61bznuK3XDKFiKv,0,7s6fPCNji0Um0y0xWLysDU,War Ina Babylon (Expanded Edition),1976,year,0.818,0.623,2,-6.158,1,0.251,0.183,0,0.0829,0.735,150.585,4,Max Romeo,The Upsetters,NA,NA,NA,NA,NA,NA
Daisuki - Live MIX,TeddyLoid,NA,NA,510546,FALSE,7rEURMG3Oo8iwLRmaPGkOo,0,6kHhmwSWmm6IqNkUw9RpAp,"SILENT PLANET 2 EP, Vol. 3",2016-12-16,day,0.428,0.986,9,0.903,0,0.191,0.101,3.81e-5,0.365,0.452,125.629,4,TeddyLoid,DAOKO,NA,NA,NA,NA,NA,NA
Cry Me a River,Justin Timberlake,NA,NA,288333,FALSE,7Lf7oSEVdzZqTA0kEDSlS5,72,6QPkyl04rXwTGlGlcYaRoW,Justified,2002-11-04,day,0.624,0.653,8,-6.582,0,0.176,0.575,0,0.104,0.565,73.884,4,Justin Timberlake,NA,NA,NA,NA,NA,NA,NA
Just Dance,Lady Gaga,NA,NA,241933,FALSE,6HkjpGIOHv4y0IBAxUbE5z,1,2FBA8NCSuQNi8jaR2Xjbal,The Fame,2008-01-01,day,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-5,0.18,0.753,118.994,4,Lady Gaga,Colby O'Donis,NA,NA,NA,NA,NA,NA
21st Century Girl,BTS,NA,NA,192601,FALSE,3ROFgxvjni5xjdOLUSTLlq,0,6CqQEpTYDf64ku45E3ry7d,WINGS,2016-10-10,day,0.716,0.887,2,-3.802,1,0.0853,0.00402,0,0.0566,0.782,101.025,4,BTS,NA,NA,NA,NA,NA,NA,NA
Electric Shock,f(x),NA,NA,196946,FALSE,7tMN6iGJMulMFpSCeU7pmU,53,7LVMjDwcyhVhDTHddKPjIs,Electric Shock - The 2nd Mini Album,2012-06-10,day,0.757,0.898,5,-1.632,0,0.0327,0.0927,7.85e-6,0.493,0.537,125.029,4,f(x),NA,NA,NA,NA,NA,NA,NA
제트별 (Jet),f(x),NA,NA,203186,FALSE,6BjM6xVygJOAkK0XDNxZbo,31,7LVMjDwcyhVhDTHddKPjIs,Electric Shock - The 2nd Mini Album,2012-06-10,day,0.711,0.929,2,-2.532,1,0.0384,0.00147,0,0.313,0.736,129.987,4,f(x),NA,NA,NA,NA,NA,NA,NA
